Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
dialoogmoe	adjectief	1.0	985532	985533	het moe, beu of zat zijnd om een dialoog of discussie ergens over aan te gaan	beu een discussie aan te gaan	beu om een discussie aan te gaan	0.8739462494850159	0.7532162070274353	0.8091023564338684	0.6645798683166504	0.6195641160011292	0.7601033449172974
didgeridoo	substantief	1.0	38298	38299	blaasinstrument dat bestaat uit een lange, houten pijp waarmee een continue lage toon wordt voortgebracht en dat oorspronkelijk werd gebruikt door de Aboriginals in Australië	Australisch blaasinstrument	blaasinstrument uit Australië dat lijkt op een hobo, maar dat lijkt op een didgeridoo	0.7655512094497681	0.7071220874786377	0.7351775169372559	0.474486380815506	0.49746987223625183	0.3481628894805908
dido-economie	substantief	1.0	983344	983433	verschijnsel dat werknemers vooral op dinsdagen en donderdagen op kantoor werken, wat op die dagen voor extra drukte op het werk en op de weg zorgt	verschijnsel dat men dinsdag en donderdag werkt	verschijnsel dat men op de dinsdag en de donderdag werkt	0.8647230863571167	0.76044100522995	0.8092363476753235	0.6666792035102844	0.5757229924201965	0.8033425807952881
dienovereenkomstig	adjectief	1.0	38353	38354	in overeenstemming met die zaak	in overeenstemming daarmee	in overeenstemming met, rekening houdend met	0.721802830696106	0.7425918579101562	0.7320497632026672	0.6109862327575684	0.6514691114425659	0.9147640466690063
dienovereenkomstig	adjectief	2.0	38353	876487	met het genoemde in overeenstemming zijnde	daarmee overeenstemmend	overeenstemmend met of overeenkomend met iets anders	0.6312581300735474	0.6286008358001709	0.6299266815185547	0.6620586514472961	0.6423147320747375	0.7772983312606812
diepbruin	adjectief	1.0	38520	38521	een diepe, intens bruine kleur hebbend	met een intens bruine kleur	met een intens bruine kleur	0.891926109790802	0.8112295866012573	0.8496661186218262	0.901226282119751	0.7546863555908203	0.9413478374481201
dieplinken	werkwoord	1.0	307769	307770	via een hyperlink naar een specifieke webpagina of een plaatje binnen een andere website linken	deeplinken	zeer diep linken	0.6933806538581848	0.5436084866523743	0.6094275116920471	0.33374249935150146	0.546995222568512	0.5458357334136963
diepvriesproduct	substantief	1.0	38630	38631	product dat diepgevroren aan winkels en consumenten wordt geleverd	product in de diepvries	product dat in de diepvries wordt opgeslagen	0.8071255683898926	0.7476083040237427	0.7762277126312256	0.5740633010864258	0.6727240085601807	0.9559334516525269
diepzeeduiker	substantief	1.0	38640	38641	iemand die duikt op grote diepte in zee, voor zijn beroep of uit liefhebberij	duiker in diepzee	iemand die voor zijn beroep of uit liefhebberij in diepzee duikt	0.8810964226722717	0.8635529279708862	0.872236430644989	0.9103440642356873	0.8103086948394775	0.96148681640625
dierenpassage	substantief	1.0	38749	38750	oversteekplaats voor wild	ecoduct	verbinding tussen een rivier en een andere rivier die dient om dieren te laten passeren	0.6169620156288147	0.6475933790206909	0.6319066882133484	0.5753915905952454	0.43825027346611023	0.5881638526916504
Diestenaar	substantief	1.0	38908	38909	inwoner van Diest iemand die lid of aanhanger is van een sportclub, vereniging of andere groep uit Diest	iemand uit Diest lid e.d. van een club uit Diest	iemand die afkomstig is uit Diest iemand die lid of aanhanger is van een sportclub, vereniging of andere groep uit Diest	0.9366855621337891	0.9252907037734985	0.9309532642364502	0.899738073348999	0.7593384981155396	0.9689047336578369
Diestenaar	substantief	1.1	38908	227358	iemand die lid of aanhanger is van een sportclub, vereniging of andere groep uit Diest	lid e.d. van een club uit Diest	iemand die lid of aanhanger is van een sportclub, vereniging of andere groep uit Diest	1.0	1.0	1.0	0.9696857333183289	0.7777831554412842	0.9745193719863892
dievenpad	substantief	2.0	437987	933080	onofficieel paadje dat gevormd wordt doordat mensen om sneller te zijn doorsteken of bochten afsnijden in plaats van de bestaande paden te volgen	sluippaadje	pad dat bestaat uit een aantal kleine, vaak donkere plekken, die vaak door dieven worden gebruikt om iets te stelen	0.6930076479911804	0.6649278402328491	0.6786774396896362	0.5198428630828857	0.6194683909416199	0.4241178631782532
digitale nomade	substantief	1.0	967676	967677	zelfstandige zonder kantoor die met zijn laptop van de ene plaats naar de andere plaats met internet trekt om daar te werken, vaak in cafés	zelfstandige zonder kantoor	iemand die zelfstandig is en werkt via een internetverbinding	0.7330895662307739	0.6713064908981323	0.7008390426635742	0.6532041430473328	0.6664862036705017	0.8209733366966248
dikkopje	substantief	1.0	216094	216095	kleine dagvlinder met een relatief brede kop met daarop twee stevige antennes met verdikte uiteinden die, in tegenstelling tot andere dagvlinders, in rust zijn vleugels gespreid houdt	kleine dagvlinder	kleine dagvlinder met een witte vleugel en een witte kop, die voorkomt in tropische en subtropische gebieden	0.7499618530273438	0.712985634803772	0.7310064435005188	0.6242154240608215	0.6179264783859253	0.5359618663787842
dikkopje	substantief	2.0	216094	216096	larve van een kikker of pad met een dikke kop, een rond lijf en een lange, zijdelings afgeplatte staart die verkeert in het ontwikkelingsstadium dat volgt op het embryonale stadium (kikkerdril) en voorafgaat aan volwassenheid	kikkervisje	kikkervisje uit de familie der kikkers, dat zich voedt met andere kikkers en dat zich voedt met andere kikkers en dat zich voedt met andere kikkers	0.6635774374008179	0.6101741790771484	0.6357563138008118	0.330020934343338	0.3674107491970062	0.2006448358297348
dinges	substantief	1.0	39112	39113	gebruikt als vervangende naam voor personen of zaken die men niet bij de werkelijke naam kan of wil benoemen geslachtsorgaan	vervangende naam	vervangende naam voor een ander woord, bijvoorbeeld een ding of een dingetje	0.6715176701545715	0.6806936264038086	0.6760745644569397	0.48741379380226135	0.618092954158783	0.6684715747833252
dioptrie	substantief	1.0	39284	39285	eenheid die de sterkte van een lens uitdrukt, gelijk aan het omgekeerde van de brandpuntsafstand van een lens in meters	eenheid van lenssterkte	eenheid van sterkte van een lens	0.8809276819229126	0.7289764881134033	0.7977811098098755	0.6603502631187439	0.7933447360992432	0.7025446891784668
dirigent	substantief	1.0	39408	39409	iemand die een koor of orkest leidt	koor- of orkestleider	iemand die voor zijn beroep een koor of orkest leidt	0.8988384008407593	0.9709223508834839	0.9334908723831177	0.8979034423828125	0.8178128600120544	0.9685944318771362
dirigent	substantief	2.0	39408	637403	persoon die de touwtje in handen heeft	iemand die de regie voert	iemand die de leiding heeft over een orkest of een andere groep	0.7047324776649475	0.7230057120323181	0.7137521505355835	0.6806405186653137	0.8081848621368408	0.8989367485046387
dirigent	substantief	3.0	39408	637404	speler die de wedstrijd dirigeert	spelbepaler	iemand die voor zijn beroep of uit liefhebberij de leiding heeft over een muziekensemble	0.6301238536834717	0.7345516085624695	0.6783422231674194	0.6011559367179871	0.7512191534042358	0.7834506034851074
discussiegroep	substantief	1.0	39539	39540	groep personen die bijeenkomt om te discussiëren over een bepaald onderwerp	groep die discussieert	groep van mensen die samen discussieert over een bepaald onderwerp	0.9110499620437622	0.8695288896560669	0.889805257320404	0.9001399874687195	0.8171935677528381	0.9545631408691406
discussiegroep	substantief	2.0	39539	548053	thematisch georganiseerd onlineforum waar deelnemers met elkaar kunnen discussiëren over een bepaald onderwerp of waar ze bestanden kunnen downloaden, bijvoorbeeld films of muziek, en dat meestal niet rechtstreeks via het wereldwijde web te benaderen is, maar via een speciaal netwerk	nieuwsgroep	groep van mensen die zich bezighoudt met het verzamelen van informatie over een bepaald onderwerp	0.7308979034423828	0.6608774662017822	0.694126307964325	0.5655121803283691	0.6563293933868408	0.21983660757541656
disgenoot	substantief	1.0	39572	39573	iemand met wie men van dezelfde maaltijd geniet	iemand aan dezelfde tafel	iemand die aan dezelfde tafel zit	0.8204907178878784	0.7797406911849976	0.7995968461036682	0.5241413116455078	0.7060976028442383	0.9067354798316956
districtscommissaris	substantief	1.0	478695	597893	hoofd van een Surinaams district, dat te vergelijken is met een provincie	hoofd van een Surinaams district	hoofd van een district in Suriname	0.848501443862915	0.7181118130683899	0.7778804898262024	0.7944874167442322	0.7580967545509338	0.9444969892501831
districtscommissaris	substantief	2.0	478695	597894	hoofd van een district in een ander land, bijvoorbeeld Turkije	hoofd van een district in een ander land	iemand die voor zijn beroep een district in een ander land bestuurt	0.7637995481491089	0.7692937850952148	0.7665367722511292	0.8137463331222534	0.7942612171173096	0.9194214344024658
diversityofficer	substantief	1.0	975810	975812	functionaris die erop toeziet dat binnen een bedrijf diversiteit en inclusie worden nagestreefd, bijvoorbeeld bij het werven van nieuw personeel	functionaris belast met diversiteit	functionaris die zich bezighoudt met het bevorderen van de diversiteit in een organisatie	0.8051044344902039	0.7304975390434265	0.7659885883331299	0.8135745525360107	0.8120297193527222	0.9485788345336914
dj	substantief	1.0	39849	39850	iemand die voor zijn beroep in een discotheek of andere dansgelegenheid tijdens een feest of popconcert muziek draait en mixt	iemand die muziek mixt radio-dj	iemand die zich voor zijn beroep bezighoudt met het mixen van muziek voor radio en televisie	0.7584196329116821	0.7187209725379944	0.7380368113517761	0.7006105780601501	0.7474338412284851	0.5885241031646729
dj	substantief	1.1	39849	377113	iemand die voor zijn beroep op de radio popmuziek laat horen en het radioprogramma aan elkaar praat	radio-dj	iemand die voor zijn beroep radioprogramma's maakt	0.8356960415840149	0.7708993554115295	0.8019909858703613	0.7880294919013977	0.7463711500167847	0.85575270652771
djembé	substantief	1.0	39857	39858	trommel die stamt uit West-Afrika en die bestaat uit een bekervormige, aan de onderkant open ketel van hout of fiberglas waarboven een geitenvel gespannen is	Afrikaanse trommel	Afrikaanse trommel die bestaat uit een buisvormige trommel met een diameter van ongeveer een meter en die vooral wordt gebruikt als muziekinstrument	0.7413596510887146	0.7020944356918335	0.7211930155754089	0.5834571123123169	0.4674292206764221	0.33806124329566956
Djiboutiaan	substantief	1.0	39859	39860	iemand die behoort tot het Djiboutiaanse volk	iemand uit Djibouti	iemand die behoort tot het Djiboutiaanse volk	1.0	1.0	1.0	0.9824655055999756	0.8073654770851135	0.9821327924728394
dochter	substantief	1.0	40016	40017	ingezetene van een natie of een gemeente rechtstreekse vrouwelijke afstammeling van een dier, vooral een zoogdier	vrouwelijk kind van iemand dochterbedrijf dochterinstelling ingezetene vrouwelijk jong van een dier	vrouwelijk kind van iemand bedrijf dat een dochter heeft	0.7290449738502502	0.6754992008209229	0.7012514472007751	0.4487796723842621	0.3887917101383209	0.24029867351055145
dochter	substantief	1.1	40016	569741	bedrijf dat afhangt van en vaak ook is opgericht door een groter bedrijf	dochterbedrijf	bedrijf waarvan een moederbedrijf een filiaal heeft	0.733225405216217	0.6990242004394531	0.7157164812088013	0.6588060259819031	0.565214991569519	0.5107361674308777
dochter	substantief	1.2	40016	570149	instelling die is ontstaan uit en vaak ook gepatroneerd wordt door een andere instelling	dochterinstelling	instelling die een andere instelling heeft dan een moederinstelling	0.8265966176986694	0.728729248046875	0.7745838165283203	0.5014098286628723	0.37146297097206116	0.6615428924560547
dochter	substantief	1.3	40016	569948	vrouw die deel uitmaakt van een natie, een grote instelling, een volk of een gemeente	ingezetene	iemand die geboren is uit een andere familie dan de moeder	0.7448279857635498	0.7056281566619873	0.7246983647346497	0.4544757902622223	0.5198463201522827	0.21539902687072754
dochter	substantief	1.4	40016	569994	rechtstreekse vrouwelijke afstammeling van een dier, vooral een zoogdier	vrouwelijk jong van een dier	vrouwelijk jong van een dier	0.8260688781738281	0.7354480028152466	0.7781289219856262	0.5757404565811157	0.5209152698516846	0.8272231221199036
doedelzakspeler	substantief	1.0	40145	40146	iemand die - al dan niet voor zijn beroep - op de doedelzak speelt	iemand die doedelzak speelt	iemand die doedelzak speelt	0.9371669292449951	0.7361364960670471	0.8245758414268494	0.5195221304893494	0.7542940974235535	0.8942000865936279
doeg	tussenwerpsel	1.0	422866	650766	tussenwerpsel waarmee men afscheid neemt van iemand of van meerdere personen	als afscheidsgroet gebruikt woord	als afscheidsgroet gebruikt woord	0.6691180467605591	0.644189715385437	0.6564173102378845	0.47588634490966797	0.4548643231391907	0.8297626972198486
doe-het-zelfsamenleving	substantief	1.0	966717	974072	samenleving waarin iedereen die dat kan geacht wordt verantwoordelijkheid te nemen voor de invulling van zijn eigen leven en voor zijn omgeving, zonder hulp van de overheid	participatiesamenleving	samenleving waarin iedereen verantwoordelijk is voor zijn eigen leven en waarin iedereen verantwoordelijk is voor zijn eigen leven en waarin iedereen verantwoordelijk is voor zijn eigen ontwikkeling	0.7907648086547852	0.7303764820098877	0.7593719363212585	0.573064923286438	0.4636271297931671	0.20266041159629822
doelgroepgericht	adjectief	1.0	40178	375626	afgestemd op de behoeften van een specifieke doelgroep of speciale doelgroepen	gericht op een of meer doelgroepen	gericht op een of meer doelgroepen	0.8045434951782227	0.7359961271286011	0.7687448263168335	0.7592744827270508	0.7539056539535522	0.9554259777069092
doelpuntenmaker	substantief	1.0	40215	40216	iemand die in een sportwedstrijd een of meerdere doelpunten maakt, behalve in het voetbal ook in andere balsporten zoals hockey en waterpolo	iemand die scoort in een wedstrijd	iemand die doelpunten scoort in een wedstrijd	0.8005505800247192	0.6555961966514587	0.7208585739135742	0.6472859978675842	0.8339024782180786	0.9194411039352417
doelpuntenmaker	substantief	2.0	40215	40217	iemand die, vergeleken met andere spelers, vaak doelpunten maakt	iemand die vaak doelpunten maakt	iemand die vaak doelpunten maakt	0.9439449310302734	0.7545182704925537	0.8386684060096741	0.8245819807052612	0.8365154266357422	0.9600468873977661
doge	substantief	1.0	40333	40334	staatshoofd in enkele vroegere Italiaanse stadsrepublieken, voornamelijk Venetië en Genua	staatshoofd van een stadsrepubliek	iemand die aan het hoofd staat van een stadsrepubliek	0.7227216362953186	0.6620080471038818	0.6910338401794434	0.5812206864356995	0.7602987885475159	0.885971188545227
doktersrecept	substantief	1.0	40482	40483	formulier met de identificatiegegevens van een arts waarop deze het geneesmiddel dat een apotheker aan een patiënt moet leveren, vermeldt onder specificatie van het gebruik, de hoeveelheid en de sterkte	voorschrift van een arts	schriftelijk voorschrift dat een arts geeft om een bepaalde behandeling of behandelingen te verrichten	0.7039703130722046	0.657633900642395	0.6800136566162109	0.5723151564598083	0.668213963508606	0.5588619709014893
