Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	model_long_definition	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
buurtschrijver	substantief	1.0	618113	618145	iemand die brieven en andere stukken schrijft voor mensen bij hem in de buurt die dat zelf niet kunnen	iemand die stukken schrijft voor anderen	Buurtschrijver: iemand die stukken schrijft voor anderen, vaak gericht op lokale gemeenschappen of specifieke buurten, en die bijdraagt aan de verspreiding van informatie, nieuws of verhalen die relevant zijn voor de lokale bevolking.	Buurtschrijver: iemand die stukken schrijft voor anderen, vaak gericht op lokale gemeenschappen of specifieke buurten, en die bijdraagt aan de verspreiding van informatie, nieuws of verhalen die relevant zijn voor de lokale bevolking.	0.6709823608398438	0.7412780523300171	0.7043806910514832	0.684251606464386	0.7659993767738342	0.9281302094459534
buurtsuper	substantief	1.0	27708	27709	supermarkt - meestal relatief klein van oppervlakte en met een beperkt assortiment - die zich richt op klanten uit de onmiddellijke buurt van zijn vestigingsplaats gebouw waarin een buurtsuper gevestigd is	supermarkt voor de buurt gebouw van een buurtsuper	buurtsuper: supermarkt voor de buurt gebouw van een buurtsuper, vaak gelegen in of nabij een woonwijk en gericht op het voorzien in de dagelijkse boodschappenbehoeften van de lokale bevolking, met een assortiment dat is aangepast aan de behoeften van de buurt.	buurtsuper: supermarkt voor de buurt gebouw van een buurtsuper, vaak gelegen in of nabij een woonwijk en gericht op het voorzien in de dagelijkse boodschappenbehoeften van de lokale bevolking, met een assortiment dat is aangepast aan de behoeften van de buurt.	0.732563316822052	0.7381967306137085	0.7353692054748535	0.7728267908096313	0.7258174419403076	0.7790389060974121
buurtsuper	substantief	1.1	27708	227701	gebouw waarin een buurtsuper gevestigd is	gebouw van een buurtsuper	gebouw waarin een buurtsupermarkt gevestigd is, waar lokale bewoners terechtkunnen voor hun dagelijkse boodschappen en waar vaak gemeenschapsactiviteiten plaatsvinden.	gebouw waarin een buurtsupermarkt gevestigd is, waar lokale bewoners terechtkunnen voor hun dagelijkse boodschappen en waar vaak gemeenschapsactiviteiten plaatsvinden.	0.6935266256332397	0.8925944566726685	0.7805684804916382	0.8110759854316711	0.8153010606765747	0.9223732948303223
cabaretier	substantief	1.0	27853	27854	kleinkunstenaar die grappen maakt en vaak ook liedjes zingt	kleinkunstenaar	"Korte definitie: cabaretier
Lange definitie: een kleinkunstenaar die optreedt in cabaretvoorstellingen, waarbij hij of zij gebruikmaakt van muziek, zang, dans, poëzie, sketches en andere vormen van kleinkunst om verhalen te vertellen, humor te brengen of maatschappelijke thema's te verkennen."	een kleinkunstenaar die optreedt in cabaretvoorstellingen, waarbij hij of zij gebruikmaakt van muziek, zang, dans, poëzie, sketches en andere vormen van kleinkunst om verhalen te vertellen, humor te brengen of maatschappelijke thema's te verkennen.	0.6530019640922546	0.7377457618713379	0.6927919387817383	0.7325122952461243	0.8000884652137756	0.7636492252349854
camembert	substantief	1.0	28130	28131	ronde, romige witschimmelkaas die oorsponkelijk afkomstig is uit Normandië	ronde, witte schimmelkaas	Camembert: een ronde, witte schimmelkaas van Franse oorsprong, bekend om zijn zachte, romige textuur en rijke, licht pittige smaak, die vaak wordt geserveerd als onderdeel van een kaasplank of als begeleiding bij diverse gerechten.	Camembert: een ronde, witte schimmelkaas van Franse oorsprong, bekend om zijn zachte, romige textuur en rijke, licht pittige smaak, die vaak wordt geserveerd als onderdeel van een kaasplank of als begeleiding bij diverse gerechten.	0.6483449339866638	0.7269793748855591	0.68541419506073	0.6395676732063293	0.7689323425292969	0.8925845623016357
cameramobieltje	substantief	1.0	256315	256316	mobieltje, mobiele telefoon waarmee foto's gemaakt kunnen worden	mobieltje met camera	cameramobieltje (telbaar zelfstandig naamwoord): een mobiele telefoon die is uitgerust met een camerafunctie, waardoor gebruikers foto's en soms ook video's kunnen vastleggen en delen met anderen.	cameramobieltje (telbaar zelfstandig naamwoord): een mobiele telefoon die is uitgerust met een camerafunctie, waardoor gebruikers foto's en soms ook video's kunnen vastleggen en delen met anderen.	0.7180660367012024	0.8335974812507629	0.7715307474136353	0.7024111151695251	0.7289774417877197	0.8857959508895874
camion	substantief	1.0	28154	28155	vrachtauto hoeveelheid lading voor één vrachtauto	vrachtauto lading voor een camion	vrachtauto: voertuig dat ontworpen is voor het vervoeren van goederen of vracht, vaak aangeduid als 'camion' in het Nederlands; lading voor een camion: de goederen of vracht die vervoerd wordt door een vrachtauto.	vrachtauto: voertuig dat ontworpen is voor het vervoeren van goederen of vracht, vaak aangeduid als 'camion' in het Nederlands; lading voor een camion: de goederen of vracht die vervoerd wordt door een vrachtauto.	0.6611850261688232	0.7946270704269409	0.7217902541160583	0.6220828890800476	0.771450400352478	0.7903872728347778
camion	substantief	1.1	28154	374108	hoeveelheid lading voor één vrachtauto	lading voor een camion	lading voor een camion: een samenstelling van goederen of materialen die vervoerd wordt door een vrachtwagen (camion) met als doel deze op de plaats van bestemming te leveren.	lading voor een camion: een samenstelling van goederen of materialen die vervoerd wordt door een vrachtwagen (camion) met als doel deze op de plaats van bestemming te leveren.	0.6635765433311462	0.7879351377487183	0.7204286456108093	0.6194830536842346	0.7866584658622742	0.8664778470993042
campagnetoespraak	substantief	1.0	478575	583260	toespraak die door een politicus tijdens de verkiezingscampagne gehouden wordt	toespraak tijdens de verkiezingscampagne	campagnetoespraak: toespraak die gehouden wordt tijdens de verkiezingscampagne, vaak met als doel steun te verwerven voor een politieke kandidaat of partij.	campagnetoespraak: toespraak die gehouden wordt tijdens de verkiezingscampagne, vaak met als doel steun te verwerven voor een politieke kandidaat of partij.	0.7748007774353027	0.8820826411247253	0.8249684572219849	0.8775683641433716	0.8299145698547363	0.9918762445449829
campingbaas	substantief	1.0	28279	28280	baas, eigenaar van een camping	campingeigenaar	campingbaas: iemand die de dagelijkse leiding heeft over een camping en verantwoordelijk is voor het beheer en de exploitatie van het kampeerterrein, inclusief het toezicht houden op de kampeerfaciliteiten, het personeel aansturen, en het waarborgen van de kwaliteit van de kampeerervaring voor de gasten.	campingbaas: iemand die de dagelijkse leiding heeft over een camping en verantwoordelijk is voor het beheer en de exploitatie van het kampeerterrein, inclusief het toezicht houden op de kampeerfaciliteiten, het personeel aansturen, en het waarborgen van de kwaliteit van de kampeerervaring voor de gasten.	0.5977768898010254	0.7771823406219482	0.6757751703262329	0.6708455085754395	0.8146535158157349	0.9192956686019897
campingzender	substantief	1.0	571152	571161	televisiezender die meestal vooral bekeken wordt door een relatief laagopgeleid publiek met programma's die in cultureel en journalistiek opzicht doorgaans als niet bijzonder hoogstaand beschouwd worden en vooral een amuserende functie hebben	televisiezender met weinig diepgang	Campingzender: televisiezender die zich voornamelijk richt op een breed en vaak minder kritisch publiek, met programma's die gericht zijn op vermaak en minder op educatie of diepgaande informatie. Deze zenders bieden vaak eenvoudige verhaallijnen, herhalingen van populaire series en shows die ontworpen zijn om gemakkelijk te volgen en te entertainen, zonder de noodzaak van complexe verhaallijnen of intellectuele uitdagingen.	Campingzender: televisiezender die zich voornamelijk richt op een breed en vaak minder kritisch publiek, met programma's die gericht zijn op vermaak en minder op educatie of diepgaande informatie. Deze zenders bieden vaak eenvoudige verhaallijnen, herhalingen van populaire series en shows die ontworpen zijn om gemakkelijk te volgen en te entertainen, zonder de noodzaak van complexe verhaallijnen of intellectuele uitdagingen.	0.670993983745575	0.7118759751319885	0.6908307075500488	0.7149344086647034	0.6832435131072998	0.595187783241272
cao-bespreking	substantief	1.0	28428	28429	bespreking tussen werkgevers en werknemers over een (nieuwe) collectieve arbeidsovereenkomst (cao)	bespreking(en) over een cao	Bespreking(en) over een cao: een proces waarbij vertegenwoordigers van de werkgevers en werknemers samenkomen om de voorwaarden van een collectieve arbeidsovereenkomst (cao) te bespreken en te onderhandelen, met als doel een overeenkomst te bereiken die geldt voor alle werknemers binnen een bepaalde sector of bedrijfstak.	Bespreking(en) over een cao: een proces waarbij vertegenwoordigers van de werkgevers en werknemers samenkomen om de voorwaarden van een collectieve arbeidsovereenkomst (cao) te bespreken en te onderhandelen, met als doel een overeenkomst te bereiken die geldt voor alle werknemers binnen een bepaalde sector of bedrijfstak.	0.7109770178794861	0.8468770980834961	0.7729993462562561	0.7720806002616882	0.8098066449165344	0.9595645666122437
cao-loon	substantief	1.0	28434	28435	loon dat, per loonschaal, vastgesteld wordt in een collectieve arbeidsovereenkomst (cao)	loon volgens een cao	loon volgens een collectieve arbeidsovereenkomst (cao), ook wel cao-loon genoemd, is het loon dat een werknemer ontvangt op basis van de afspraken die zijn vastgelegd in een collectieve arbeidsovereenkomst (cao). Deze afspraken kunnen betrekking hebben op de hoogte van het loon, de frequentie van de betalingen, en eventuele toeslagen of bonussen die onderdeel zijn van het loonpakket.	loon volgens een collectieve arbeidsovereenkomst (cao), ook wel cao-loon genoemd, is het loon dat een werknemer ontvangt op basis van de afspraken die zijn vastgelegd in een collectieve arbeidsovereenkomst (cao). Deze afspraken kunnen betrekking hebben op de hoogte van het loon, de frequentie van de betalingen, en eventuele toeslagen of bonussen die onderdeel zijn van het loonpakket.	0.6978386640548706	0.769132137298584	0.7317530512809753	0.8068566918373108	0.7914535403251648	0.8749427199363708
cargo	substantief	1.0	28609	28610	in het bijzonder: vracht van een schip of vliegtuig	vracht	"Korte definitie: goederen die vervoerd worden voor commerciële doeleinden.

Lange definitie: fysieke goederen, zoals kleding, elektronica, voedsel, bouwmaterialen, enzovoort, die worden verzameld, verpakt, geladen, vervoerd, en uiteindelijk worden afgeleverd bij de eindbestemming door middel van transportmiddelen zoals vrachtwagens, schepen, vliegtuigen, treinen, enzovoort."	fysieke goederen, zoals kleding, elektronica, voedsel, bouwmaterialen, enzovoort, die worden verzameld, verpakt, geladen, vervoerd, en uiteindelijk worden afgeleverd bij de eindbestemming door middel van transportmiddelen zoals vrachtwagens, schepen, vliegtuigen, treinen, enzovoort.	0.6238042712211609	0.6993762254714966	0.6594321727752686	0.5975967049598694	0.6675295829772949	0.2647911310195923
cargo	substantief	2.0	28609	28611	vrachtschip vliegtuig voor goederenvervoer	vrachtschip vrachtvliegtuig ruimteschip	"cargo (telbaar zelfstandig naamwoord):
1. vrachtschip: een schip dat specifiek is ontworpen en ingericht voor het vervoeren van goederen over water.
2. vrachtvliegtuig: een vliegtuig dat voornamelijk wordt gebruikt voor het vervoeren van goederen, vaak over lange afstanden.
3. ruimteschip: een ruimtevaartuig dat ontworpen is om mensen, vracht of onderzoeksmateriaal naar de ruimte te brengen."	"cargo (telbaar zelfstandig naamwoord):
1. vrachtschip: een schip dat specifiek is ontworpen en ingericht voor het vervoeren van goederen over water.
2. vrachtvliegtuig: een vliegtuig dat voornamelijk wordt gebruikt voor het vervoeren van goederen, vaak over lange afstanden.
3. ruimteschip: een ruimtevaartuig dat ontworpen is om mensen, vracht of onderzoeksmateriaal naar de ruimte te brengen."	0.6395950317382812	0.7589818239212036	0.6941928267478943	0.7391626238822937	0.6920552849769592	0.18004770576953888
cargo	substantief	2.1	28609	374180	vliegtuig voor goederenvervoer	vrachtvliegtuig	"cargo (vrachtvliegtuig):
Een luchtvaartuig specifiek ontworpen en uitgerust voor het vervoeren van goederen of vracht over lange afstanden, vaak gebruikt voor commerciële of militaire doeleinden, waarbij de lading kan variëren van kleine pakketten tot zeer grote en zware ladingen die niet in de cabine van een passagiersvliegtuig passen."	"cargo (vrachtvliegtuig):
Een luchtvaartuig specifiek ontworpen en uitgerust voor het vervoeren van goederen of vracht over lange afstanden, vaak gebruikt voor commerciële of militaire doeleinden, waarbij de lading kan variëren van kleine pakketten tot zeer grote en zware ladingen die niet in de cabine van een passagiersvliegtuig passen."	0.6170685291290283	0.7323036193847656	0.6697655916213989	0.7329361438751221	0.7186301946640015	0.48950567841529846
carrièreplanning	substantief	1.0	28697	28698	planning van diverse stappen in en naar een carrière	planning van een carrière	Carrièreplanning is het proces waarbij iemand systematisch nadenkt over en plannen maakt voor zijn of haar toekomstige carrière. Dit omvat het identificeren van persoonlijke interesses, vaardigheden en doelen, het onderzoeken van de arbeidsmarkt, het stellen van realistische carrièredoelen, en het ontwikkelen van een strategie om deze doelen te bereiken door middel van opleiding, werkervaring, netwerken en persoonlijke ontwikkeling. Carrièreplanning is een dynamisch proces dat zich aanpast aan veranderende omstandigheden en professionele ambities.	Carrièreplanning is het proces waarbij iemand systematisch nadenkt over en plannen maakt voor zijn of haar toekomstige carrière. Dit omvat het identificeren van persoonlijke interesses, vaardigheden en doelen, het onderzoeken van de arbeidsmarkt, het stellen van realistische carrièredoelen, en het ontwikkelen van een strategie om deze doelen te bereiken door middel van opleiding, werkervaring, netwerken en persoonlijke ontwikkeling. Carrièreplanning is een dynamisch proces dat zich aanpast aan veranderende omstandigheden en professionele ambities.	0.6333337426185608	0.699034571647644	0.6645641922950745	0.7658937573432922	0.8201855421066284	0.791580080986023
