Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
flessenkind	substantief	1.0	441882	498664	kind dat als baby geen borstvoeding heeft gekregen maar voeding uit de fles	kind dat flesvoeding heeft gekregen	kind dat vanaf zijn geboorte tot ongeveer zes maanden borstvoeding heeft gekregen en daarna flesvoeding kreeg	0.7635270357131958	0.7970537543296814	0.7799302339553833	0.8319810628890991	0.7067614793777466	0.7473783493041992
Flevolander	substantief	1.0	51878	51879	iemand die afkomstig is uit Flevoland	iemand uit Flevoland	iemand die afkomstig is uit Flevoland	1.0000001192092896	1.0000001192092896	1.0000001192092896	0.9746124148368835	0.8264210820198059	0.9727356433868408
Flevolander	substantief	2.0	51878	51880	schaap dat tot een in Flevoland gefokt, zeer vruchtbaar ras behoort	soort schaap	schaap dat behoort tot een ras dat oorspronkelijk uit Flevoland stamt	0.8590441942214966	0.776410698890686	0.815639853477478	0.6642467379570007	0.5887365341186523	0.9489114284515381
Flevolander	adjectief	3.0	51878	51881	uit Flevoland afkomstig of behorend tot het oorspronkelijk in Flevoland gefokte schapenras van de flevolanders	uit Flevoland afkomstig	iemand die afkomstig is uit Flevoland	0.7811154723167419	0.7241582274436951	0.7515592575073242	0.514681339263916	0.8228312730789185	0.866681694984436
flexwerkershypotheek	substantief	1.0	561063	561077	hypotheek die speciaal bestemd is voor flexwerkers	hypotheek voor flexwerkers	hypotheek die speciaal bestemd is voor mensen die als flexwerker werkzaam zijn	0.8689340353012085	0.9262128472328186	0.8966596126556396	0.9198128581047058	0.7939663529396057	0.9700137376785278
flintertje	substantief	1.0	51984	51985	zeer dun sneetje, plakje, scherfje e.d. zeer klein deeltje van een onstoffelijke zaak	zeer dun deeltje zeer klein deeltje van iets onstoffelijks	zeer dun deeltje zeer klein deeltje van iets onstoffelijks	0.8433737754821777	0.7268447279930115	0.7807852625846863	0.7653469443321228	0.6210528612136841	0.8257195949554443
flintertje	substantief	1.1	51984	51986	zeer klein deeltje van een onstoffelijke zaak	zeer klein deeltje van iets onstoffelijks	zeer klein deeltje van iets onstoffelijs	0.8969509601593018	0.860264778137207	0.8782249093055725	0.6930744051933289	0.584599494934082	0.8847970962524414
flitsbezorging	substantief	1.0	937781	948155	zeer snelle bezorging, meestal van boodschappen of kant-en-klaarmaaltijden, door een speciale bezorgdienst	zeer snelle bezorging	vorm van bezorging waarbij de bestelling binnen een zeer kort tijdsbestek bij de klant wordt bezorgd	0.734308660030365	0.6932085752487183	0.7131669521331787	0.7206588983535767	0.7935733199119568	0.8963583111763
flitsmenigte	substantief	1.0	52029	52030	ludieke samenkomst waarbij een grote groep mensen, meestal via internet, afspreekt om ergens massaal iets ongebruikelijks te gaan doen om daarna weer snel uiteen te gaan	flashmob	grote groep mensen, meestal jongeren, die ergens massaal naartoe trekken om daar iets te doen, vaak iets ongebwoons of illegaals, en daarna weer snel uiteenvallen	0.7941476106643677	0.7762870788574219	0.7851157784461975	0.7256286144256592	0.6812376379966736	0.7594373822212219
floret	substantief	1.0	52081	52082	soort degen met een bloemvormig dopje op de punt ter bescherming categorie bij het schermen, waarbij de of het floret als schermwapen gebruikt wordt subtiel of doeltreffend verbaal wapen in een discussie	degen met een dopje op de punt categorie bij het schermen subtiel verbaal wapen	degen met een dopje op de punt categorie bij het schermen subtiel verbaal wapen	0.8991564512252808	0.764583170413971	0.8264272809028625	0.508746325969696	0.36789432168006897	0.4483838379383087
floret	substantief	2.0	52081	52083	zijde gemaakt uit het harde binnenste van de cocon van de zijderups	zijde uit harde deel cocon	zijde uit het harde deel van de cocon van een coconvlinder cocon van een coconvlinder	0.7832526564598083	0.8249425888061523	0.8035572171211243	0.5518429279327393	0.32907405495643616	0.5757798552513123
floret	substantief	1.1	52081	563712	categorie bij het schermen, waarbij de of het floret als schermwapen gebruikt wordt	categorie bij het schermen	categorie bij het schermen, waarbij de degen en de sabel als wapen worden gebruikt en de floret als schermwapen	0.8607849478721619	0.9146546125411987	0.8869025707244873	0.768252432346344	0.41204145550727844	0.6898595094680786
floret	substantief	1.2	52081	563713	subtiel of doeltreffend verbaal wapen in een discussie	subtiel verbaal wapen	subtiel verbaal wapen, vaak in de vorm van een schertsende of beledigende uitspraak	0.7599886655807495	0.816400945186615	0.7871854305267334	0.794279932975769	0.532584547996521	0.709395170211792
fluiter	substantief	1.0	52139	52140	wezen dat fluit of een fluitend geluid maakt iemand die, voor zijn beroep of uit liefhebberij, scheidsrechter is bij sportwedstrijden, wedstrijden fluit iets wat fluit of een fluitend geluid maakt, bijvoorbeeld vuurwerk	wezen dat fluit scheidsrechter iets wat fluit	wezen dat voor zijn beroep of uit liefhebberij fluit speelt iemand die voor zijn beroep of uit liefhebberij fluit speelt	0.7781102657318115	0.6894167065620422	0.731083333492279	0.504930317401886	0.411864310503006	0.4003812074661255
fluiter	substantief	2.0	52139	52141	zangvogel met een gele borst en een witte buik die veel in Europa voorkomt	zangvogel met een gele borst	zangvogel met een wit verenkleed aan de onderzijde, een zwart verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde, een wit verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde, een wit verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde, een wit verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde, een wit verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde, een wit verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde, een wit verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde, een wit verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde, een wit verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde, een wit verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde, een wit verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde, een wit verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde, een wit verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde, een wit verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde, een wit verenkleed aan de bovenzijde, een wit verenkleed aan de onderzijde	0.48955845832824707	0.6061431765556335	0.5416483879089355	0.27418753504753113	0.4789036810398102	0.15649846196174622
fluiter	substantief	1.1	52139	52142	iemand die, voor zijn beroep of uit liefhebberij, scheidsrechter is bij sportwedstrijden, wedstrijden fluit	scheidsrechter	iemand die voor zijn beroep of uit liefhebberij scheidsrechter is	0.9235821962356567	0.8259520530700684	0.8720430731773376	0.7240740656852722	0.6795745491981506	0.9171137809753418
fluiter	substantief	1.2	52139	52143	iets wat fluit of een fluitend geluid maakt, bijvoorbeeld vuurwerk	iets wat fluit	iets wat een fluit bespeelt	0.7976447343826294	0.7570160627365112	0.7767994999885559	0.4697829782962799	0.6208860278129578	0.5246229767799377
fluitjesbier	substantief	1.0	52156	52157	slap bier met een laag alcoholgehalte en weinig smaak, bv. tafelbier of evenementenbier	slap bier	bier dat slap is en weinig smaak heeft	0.7999961972236633	0.6987754106521606	0.7459677457809448	0.7157106399536133	0.7391427159309387	0.827273964881897
focusflitser	substantief	1.0	971792	971795	slimme camera die voortdurend controleert of automobilisten een mobiele telefoon in de hand of op schoot hebben	verkeerscamera die telefoongebruik vastlegt	camera in een verkeerscamera die speciaal is ontworpen om het gebruik van een mobiele telefoon in het verkeer vast te leggen	0.751575767993927	0.7526057362556458	0.7520903944969177	0.5899477601051331	0.4515139162540436	0.6076005101203918
fokstier	substantief	1.0	220338	220342	stier die geschikte genetische eigenschappen heeft en die gehouden wordt om een uitstekende kwaliteit van nieuwe runderen voort te brengen	stier voor het fokken	stier die wordt gebruikt om mee te fokken	0.7788434028625488	0.6827154755592346	0.7276182770729065	0.463778555393219	0.5765443444252014	0.903816819190979
folly	substantief	1.0	317627	960334	kunstzinnig bouwsel in een park of tuin dat alleen een decoratieve functie heeft	decoratief bouwsel in een park	decoratief bouwsel in een park of in een tuin	0.8905048370361328	0.8017703890800476	0.8438112139701843	0.8725727200508118	0.6546322703361511	0.9045126438140869
fondant	substantief	1.0	52400	52401	mengsel van suiker, water en blanke stroop, dat wordt gebruikt om snoepgoed te maken, als vulling van bonbons en als glazuur van taarten stuk suikergoed	suikergoed stuk suikergoed	suikergoed stuk suikergoed	0.7922239303588867	0.6019195318222046	0.6840832233428955	0.3626125156879425	0.41877928376197815	0.44218581914901733
fondanten	adjectief	2.0	52407	52409	zo zoet als fondant	suikerzoet	suiker opgelost in melk of water	0.6759486198425293	0.6909278631210327	0.6833561658859253	0.42881834506988525	0.5557340979576111	0.604218602180481
fopper	substantief	1.0	427265	601650	bedotter degene die tijdens de kinderbalsport fopbal in het midden van een kring staat en met schijnbewegingen zijn medespelertjes in de war brengt door net te doen alsof hij de bal gooit	iemand die iemand of iets fopt speler in het kinderspel fopbal	iemand die iemand of iets fopt speler in het kinderspel fopbal	0.6982074975967407	0.6212310194969177	0.6574738621711731	0.4142720401287079	0.4135701656341553	0.4651811420917511
fopper	substantief	2.0	427265	604647	losse speen waarop men zuigelingen laat zuigen om hen zoet te houden	fopspeen	speen voor baby's en kleine kinderen	0.7010172009468079	0.6754612922668457	0.6880020499229431	0.3917718529701233	0.3927271366119385	0.5722265243530273
fopper	substantief	3.0	427265	604653	aan een zuigeling toegediend, als huismiddeltje gebruikt geneesmiddel dat samengesteld is uit een mix aftreksels van tabak en terpentine	Surinaamse huismiddeltje	Surinaams huismiddeltje dat bestaat uit een mengsel van verschillende kruiden en specerijen en dat wordt gebruikt als geneesmiddel, schoonmaakmiddel en als afrodisiacum	0.7118341326713562	0.7130645513534546	0.7124488353729248	0.6458736658096313	0.49814271926879883	0.2927117645740509
fopper	substantief	1.1	427265	604654	degene die tijdens de kinderbalsport fopbal in het midden van een kring staat en met schijnbewegingen zijn medespelertjes in de war brengt door net te doen alsof hij de bal gooit	speler in het kinderspel fopbal	speler in het kinderspel fopbal	0.7714346647262573	0.630389392375946	0.6938163638114929	0.39292892813682556	0.451912522315979	0.6475660800933838
forensisch patholoog	verbinding	1.0	930419	930422	arts die in opdracht van justitie vooral door sectie het lichaam van mensen onderzoekt die een onnatuurlijke of onverklaarde dood zijn gestorven om zo de doodsoorzaak te bepalen en in voorkomend geval gegevens over de pleger of de omstandigheden van het misdrijf te achterhalen	arts die sectie verricht	arts die is gespecialiseerd in de forensische pathologie	0.6871170997619629	0.6239416599273682	0.6540072560310364	0.3478846251964569	0.604189395904541	0.6397039890289307
formaldehyde	substantief	1.0	52542	52543	kleurloos, giftig, brandbaar gas met een scherpe reuk dat onder meer wordt gebruikt in ontsmettingsmiddelen in ziekenhuiskamers of laboratoria en bij de productie van chemicaliën	kleurloos gas stof met formaldehyde	kleurloos, reukloos en smaakloos gas stof die formaldehyde bevat	0.745090901851654	0.6652742624282837	0.7029240727424622	0.6411609649658203	0.7773491144180298	0.8611694574356079
formaldehyde	substantief	1.1	52542	606081	stof of oplossing die men vervaardigt op basis van formaldehyde en die onder meer wordt gebruikt als conserveringsmiddel en ontsmettingsmiddel	stof met formaldehyde	stof die formaldehyde bevat	0.8617020845413208	0.6543594598770142	0.7438522577285767	0.568077564239502	0.7892388105392456	0.9402494430541992
fotobommen	werkwoord	1.0	577890	577900	een foto of selfie van een ander, meestal opzettelijk, verpesten door, vaak ook in een vreemde pose, op de achtergrond in beeld zichtbaar te zijn	een foto verpesten	een foto verpesten door op de achtergrond in beeld te komen	0.8761104941368103	0.7140706181526184	0.7868345975875854	0.6735154986381531	0.43771597743034363	0.8038933277130127
fotofucken	werkwoord	1.0	248923	248924	bewerken of aanpassen en vaak op die manier ook manipuleren van (digitale) foto's met behulp van een computerprogramma	bewerken van (digitale) foto's	bewerken van (digitale) foto's op een zodanige wijze dat de afgebeelde personen op die foto's niet meer herkenbaar zijn, bijvoorbeeld doordat hun gezicht onherkenbaar is gemaakt	0.7049703001976013	0.7471078634262085	0.7254277467727661	0.6775625348091125	0.7360405325889587	0.9073305130004883
fotoweblog	substantief	1.0	256131	256132	blog die voor het grootste deel uit foto's bestaat	fotoblog	weblog met foto's	0.8193843364715576	0.7123236656188965	0.7621124386787415	0.6891631484031677	0.739657998085022	0.9042356014251709
frame	substantief	1.0	53031	53032	dragend geraamte van een voorwerp, werktuig of bouwwerk	dragend geraamte	dragend geraamte, bijvoorbeeld in de bouwkunde of in de geneeskunde	0.7484626770019531	0.7566052079200745	0.7525119185447693	0.6795856356620789	0.5616264343261719	0.7800519466400146
frame	substantief	2.0	53031	53033	kader, omlijsting of raamwerk waardoor iets wordt omsloten	kader, omlijsting of raamwerk	kader, omlijsting of raamwerk van iets, bijvoorbeeld van een gebouw of een kunstwerk	0.7999284863471985	0.8442984223365784	0.8215147852897644	0.799967348575592	0.7750129103660583	0.9031164646148682
frame	substantief	3.0	53031	667429	afzonderlijke afbeelding in de lange reeks fotografische of getekende afbeeldingen die samen een film of animatie vormen	afzonderlijk filmbeeld of animatiebeeld	afzonderlijk beeld of afzonderlijk bewegend beeld in een film of animatie	0.8124392032623291	0.7580966353416443	0.7843277454376221	0.6333825588226318	0.5731053352355957	0.8043192625045776
frame	substantief	4.0	53031	667006	eenzijdige en versimpelde manier waarop een onderwerp wordt gepresenteerd, met weglating of benadrukking van bepaalde informatie, om anderen te overtuigen van de eigen visie op het gepresenteerde	subjectieve voorstellingswijze	subjectieve voorstellingswijze van iemand of iets	0.6964035034179688	0.6374137997627258	0.6656042337417603	0.5346152186393738	0.6564335823059082	0.5631816387176514
frame	substantief	5.0	53031	667428	venster in een webpagina waarin een HTML-document kan worden weergegeven, onafhankelijk van wat er verder op die webpagina wordt weergegeven	venster in een webpagina	venster in een webpagina, meestal in de vorm van een rechthoekig of vierkant kader rond een bepaalde inhoud, bijvoorbeeld tekst, afbeeldingen of video's	0.7059934139251709	0.7303378582000732	0.7179593443870544	0.6683675646781921	0.7930301427841187	0.8416720032691956
